file_path,animal_prob,not_animal_prob,IsAnimal?
arthropoda_apidae/20647903_1065369_eol-full-size-copy.jpg,0.3561439514160156,0.6438560485839844,0
arthropoda_apidae/20647904_1065369_eol-full-size-copy.jpg,0.6017823815345764,0.39821764826774597,1
arthropoda_apidae/20647909_1065369_eol-full-size-copy.jpg,0.5072802901268005,0.4927196800708771,1
arthropoda_apidae/21834153_1065290_eol-full-size-copy.jpg,0.516035795211792,0.483964204788208,1
arthropoda_apidae/21834167_1065290_eol-full-size-copy.jpg,0.7514187693595886,0.24858123064041138,1
arthropoda_apidae/21834170_1065290_eol-full-size-copy.jpg,0.6404197812080383,0.35958021879196167,1
arthropoda_apidae/21847566_1065348_eol-full-size-copy.jpg,0.5418316721916199,0.45816829800605774,1
arthropoda_apidae/21847567_1065348_eol-full-size-copy.jpg,0.6426462531089783,0.35735371708869934,1
arthropoda_apidae/21847568_1065348_eol-full-size-copy.jpg,0.7578920125961304,0.24210795760154724,1
arthropoda_apidae/21847569_1065348_eol-full-size-copy.jpg,0.5094831585884094,0.4905168414115906,1
arthropoda_apidae/21847572_1065348_eol-full-size-copy.jpg,0.6921923160552979,0.3078077435493469,1
arthropoda_apidae/21847574_1065348_eol-full-size-copy.jpg,0.5995932221412659,0.4004068076610565,1
arthropoda_apidae/21847575_1065348_eol-full-size-copy.jpg,0.6587932109832764,0.341206818819046,1
arthropoda_apidae/21847576_1065348_eol-full-size-copy.jpg,0.3881210386753082,0.6118789911270142,0
arthropoda_apidae/21847580_1065348_eol-full-size-copy.jpg,0.5664429664611816,0.43355703353881836,1
arthropoda_apidae/21847582_1065348_eol-full-size-copy.jpg,0.4728964865207672,0.5271035432815552,0
arthropoda_apidae/21847583_1065348_eol-full-size-copy.jpg,0.5082785487174988,0.4917214512825012,1
arthropoda_apidae/21847584_1065348_eol-full-size-copy.jpg,0.38214054703712463,0.6178594827651978,0
arthropoda_apidae/22375122_1065346_eol-full-size-copy.jpg,0.659337043762207,0.3406629264354706,1
arthropoda_apidae/22375134_1065346_eol-full-size-copy.jpg,0.6942455768585205,0.3057543933391571,1
arthropoda_apidae/28214370_1065290_eol-full-size-copy.jpg,0.8080089092254639,0.19199107587337494,1
arthropoda_apidae/28214383_1065290_eol-full-size-copy.jpg,0.7617701292037964,0.23822985589504242,1
arthropoda_apidae/28214384_1065290_eol-full-size-copy.jpg,0.648608922958374,0.3513910472393036,1
arthropoda_apidae/28214390_1065290_eol-full-size-copy.jpg,0.6705408096313477,0.32945913076400757,1
arthropoda_apidae/28214407_1065290_eol-full-size-copy.jpg,0.7634944319725037,0.23650556802749634,1
arthropoda_apidae/28214448_1065290_eol-full-size-copy.jpg,0.711516261100769,0.28848373889923096,1
arthropoda_apidae/28214452_1065290_eol-full-size-copy.jpg,0.6936683058738708,0.30633166432380676,1
arthropoda_apidae/28214455_1065290_eol-full-size-copy.jpg,0.818740725517273,0.18125924468040466,1
arthropoda_apidae/28214465_1065290_eol-full-size-copy.jpg,0.7782192826271057,0.22178064286708832,1
arthropoda_apidae/28214469_1065290_eol-full-size-copy.jpg,0.8331186175346375,0.16688135266304016,1
arthropoda_apidae/28214471_1065290_eol-full-size-copy.jpg,0.6713371872901917,0.32866284251213074,1
arthropoda_apidae/28214474_1065290_eol-full-size-copy.jpg,0.7681671380996704,0.23183290660381317,1
arthropoda_apidae/28214478_1065290_eol-full-size-copy.jpg,0.7181722521781921,0.28182774782180786,1
arthropoda_apidae/28214499_1065290_eol-full-size-copy.jpg,0.7519019246101379,0.24809806048870087,1
arthropoda_apidae/28214511_1065290_eol-full-size-copy.jpg,0.7245791554450989,0.27542081475257874,1
arthropoda_apidae/28214519_1065290_eol-full-size-copy.jpg,0.6742574572563171,0.3257425129413605,1
arthropoda_apidae/28214522_1065290_eol-full-size-copy.jpg,0.6966210007667542,0.30337896943092346,1
arthropoda_apidae/28214531_1065290_eol-full-size-copy.jpg,0.5416275858879089,0.4583723843097687,1
arthropoda_apidae/28214537_1065290_eol-full-size-copy.jpg,0.6471948027610779,0.35280516743659973,1
arthropoda_apidae/28214539_1065290_eol-full-size-copy.jpg,0.7445714473724365,0.2554285228252411,1
arthropoda_apidae/28214540_1065290_eol-full-size-copy.jpg,0.820206344127655,0.17979370057582855,1
arthropoda_apidae/28214550_1065290_eol-full-size-copy.jpg,0.7428467869758606,0.2571532428264618,1
arthropoda_apidae/28214554_1065290_eol-full-size-copy.jpg,0.7944562435150146,0.20554369688034058,1
arthropoda_apidae/28253613_1065348_eol-full-size-copy.jpg,0.7402870059013367,0.2597130537033081,1
arthropoda_apidae/28253614_1065348_eol-full-size-copy.jpg,0.6491895318031311,0.3508104979991913,1
arthropoda_apidae/28253615_1065348_eol-full-size-copy.jpg,0.6410573124885559,0.3589427173137665,1
arthropoda_apidae/28253616_1065348_eol-full-size-copy.jpg,0.6333606839179993,0.3666393458843231,1
arthropoda_apidae/28253620_1065348_eol-full-size-copy.jpg,0.7035951614379883,0.29640477895736694,1
arthropoda_apidae/28253622_1065348_eol-full-size-copy.jpg,0.6717852354049683,0.3282147943973541,1
arthropoda_apidae/28253624_1065348_eol-full-size-copy.jpg,0.5616567134857178,0.43834325671195984,1
arthropoda_apidae/28253629_1065348_eol-full-size-copy.jpg,0.7713096737861633,0.22869032621383667,1
arthropoda_apidae/28253630_1065348_eol-full-size-copy.jpg,0.6136766076087952,0.38632336258888245,1
arthropoda_apidae/28253631_1065348_eol-full-size-copy.jpg,0.7053142786026001,0.2946857213973999,1
arthropoda_apidae/28260774_1065329_eol-full-size-copy.jpg,0.7615464925765991,0.23845353722572327,1
arthropoda_apidae/28260776_1065329_eol-full-size-copy.jpg,0.7302978038787842,0.2697022557258606,1
arthropoda_apidae/28260783_1065329_eol-full-size-copy.jpg,0.6808790564537048,0.31912097334861755,1
arthropoda_apidae/28260785_1065329_eol-full-size-copy.jpg,0.6799886226654053,0.3200114071369171,1
arthropoda_apidae/28260786_1065329_eol-full-size-copy.jpg,0.5801448822021484,0.41985514760017395,1
arthropoda_apidae/28260788_1065329_eol-full-size-copy.jpg,0.6693283319473267,0.3306716978549957,1
arthropoda_apidae/28260791_1065329_eol-full-size-copy.jpg,0.6010041236877441,0.39899584650993347,1
arthropoda_apidae/28260793_1065329_eol-full-size-copy.jpg,0.7170807719230652,0.2829192280769348,1
arthropoda_apidae/28260795_1065329_eol-full-size-copy.jpg,0.5994718670845032,0.4005281627178192,1
arthropoda_apidae/28260800_1065329_eol-full-size-copy.jpg,0.6664861440658569,0.3335137963294983,1
arthropoda_apidae/28260804_1065329_eol-full-size-copy.jpg,0.5386798977851868,0.4613201320171356,1
arthropoda_apidae/28260806_1065329_eol-full-size-copy.jpg,0.5561231970787048,0.4438767731189728,1
arthropoda_apidae/28260810_1065329_eol-full-size-copy.jpg,0.6963109374046326,0.30368903279304504,1
arthropoda_apidae/28260815_1065329_eol-full-size-copy.jpg,0.7171453833580017,0.2828546166419983,1
arthropoda_apidae/28260822_1065329_eol-full-size-copy.jpg,0.6774002313613892,0.32259976863861084,1
arthropoda_apidae/28260824_1065329_eol-full-size-copy.jpg,0.7244740724563599,0.27552589774131775,1
arthropoda_apidae/28260826_1065329_eol-full-size-copy.jpg,0.558398962020874,0.441601037979126,1
arthropoda_apidae/28260831_1065329_eol-full-size-copy.jpg,0.5959432125091553,0.4040567874908447,1
arthropoda_apidae/28345307_1065369_eol-full-size-copy.jpg,0.7160146832466125,0.28398534655570984,1
arthropoda_apidae/28345320_1065369_eol-full-size-copy.jpg,0.6171097755432129,0.3828901946544647,1
arthropoda_apidae/28345324_1065369_eol-full-size-copy.jpg,0.6495100259780884,0.350490003824234,1
arthropoda_apidae/28345325_1065369_eol-full-size-copy.jpg,0.6972333788871765,0.3027666211128235,1
arthropoda_apidae/28345331_1065369_eol-full-size-copy.jpg,0.6818625330924988,0.318137526512146,1
arthropoda_apidae/28345334_1065369_eol-full-size-copy.jpg,0.4979114532470703,0.5020885467529297,0
arthropoda_apidae/28345336_1065369_eol-full-size-copy.jpg,0.574185848236084,0.42581412196159363,1
arthropoda_apidae/28345337_1065369_eol-full-size-copy.jpg,0.7265828847885132,0.2734171450138092,1
arthropoda_apidae/28345338_1065369_eol-full-size-copy.jpg,0.6549762487411499,0.3450238108634949,1
arthropoda_apidae/28345344_1065369_eol-full-size-copy.jpg,0.6366214752197266,0.3633785545825958,1
arthropoda_apidae/28345348_1065369_eol-full-size-copy.jpg,0.7239937782287598,0.2760062515735626,1
arthropoda_apidae/28345350_1065369_eol-full-size-copy.jpg,0.7093967199325562,0.2906032204627991,1
arthropoda_apidae/28345352_1065369_eol-full-size-copy.jpg,0.742196261882782,0.2578037679195404,1
arthropoda_apidae/28345356_1065369_eol-full-size-copy.jpg,0.7425631880760193,0.2574367821216583,1
arthropoda_apidae/28345361_1065369_eol-full-size-copy.jpg,0.6788029074668884,0.32119715213775635,1
arthropoda_apidae/28345365_1065369_eol-full-size-copy.jpg,0.6544044613838196,0.3455955684185028,1
arthropoda_apidae/28345367_1065369_eol-full-size-copy.jpg,0.7192742824554443,0.28072574734687805,1
arthropoda_apidae/28345369_1065369_eol-full-size-copy.jpg,0.716536819934845,0.2834632396697998,1
arthropoda_apidae/28345374_1065369_eol-full-size-copy.jpg,0.7327001690864563,0.2672998011112213,1
arthropoda_apidae/28345394_1065369_eol-full-size-copy.jpg,0.5831717848777771,0.4168281555175781,1
arthropoda_apidae/28408107_1065346_eol-full-size-copy.jpg,0.7117624282836914,0.2882375419139862,1
arthropoda_apidae/28408124_1065346_eol-full-size-copy.jpg,0.7981501817703247,0.2018497884273529,1
arthropoda_apidae/28408128_1065346_eol-full-size-copy.jpg,0.8110267519950867,0.18897326290607452,1
arthropoda_apidae/28408142_1065346_eol-full-size-copy.jpg,0.7039164900779724,0.2960834801197052,1
arthropoda_apidae/28408145_1065346_eol-full-size-copy.jpg,0.6526657342910767,0.3473343253135681,1
arthropoda_apidae/28408152_1065346_eol-full-size-copy.jpg,0.714623749256134,0.28537625074386597,1
arthropoda_apidae/28408163_1065346_eol-full-size-copy.jpg,0.5981343388557434,0.401865690946579,1
arthropoda_apidae/28408173_1065346_eol-full-size-copy.jpg,0.7054855227470398,0.2945144772529602,1
arthropoda_apidae/28408176_1065346_eol-full-size-copy.jpg,0.7644605040550232,0.23553945124149323,1
arthropoda_apidae/28408202_1065346_eol-full-size-copy.jpg,0.744433581829071,0.25556638836860657,1
arthropoda_apidae/28408206_1065346_eol-full-size-copy.jpg,0.5981329083442688,0.4018670618534088,1
arthropoda_apidae/28408222_1065346_eol-full-size-copy.jpg,0.7240055799484253,0.2759944200515747,1
arthropoda_apidae/28408223_1065346_eol-full-size-copy.jpg,0.6575448513031006,0.3424551486968994,1
arthropoda_apidae/28408226_1065346_eol-full-size-copy.jpg,0.7449177503585815,0.25508224964141846,1
arthropoda_apidae/28408240_1065346_eol-full-size-copy.jpg,0.686782956123352,0.31321704387664795,1
arthropoda_apidae/28408241_1065346_eol-full-size-copy.jpg,0.7145545482635498,0.2854454815387726,1
arthropoda_apidae/28408243_1065346_eol-full-size-copy.jpg,0.715529203414917,0.2844707667827606,1
arthropoda_apidae/28408247_1065346_eol-full-size-copy.jpg,0.7330142259597778,0.26698577404022217,1
arthropoda_apidae/28408314_1065346_eol-full-size-copy.jpg,0.647159993648529,0.35283997654914856,1
arthropoda_apidae/28408338_1065346_eol-full-size-copy.jpg,0.6810902953147888,0.3189096450805664,1
arthropoda_apidae/28408341_1065346_eol-full-size-copy.jpg,0.7551336884498596,0.2448662668466568,1
arthropoda_apidae/28408354_1065346_eol-full-size-copy.jpg,0.7446948289871216,0.2553052008152008,1
arthropoda_apidae/28408363_1065346_eol-full-size-copy.jpg,0.7559492588043213,0.2440507560968399,1
arthropoda_apidae/28408389_1065346_eol-full-size-copy.jpg,0.5750698447227478,0.424930214881897,1
arthropoda_apidae/28829201_1065369_eol-full-size-copy.jpg,0.882544994354248,0.11745504289865494,1
arthropoda_apidae/28830752_1065329_eol-full-size-copy.jpg,0.7065238952636719,0.29347604513168335,1
arthropoda_apidae/29409396_1065369_eol-full-size-copy.jpg,0.6913736462593079,0.30862635374069214,1
arthropoda_apidae/29409398_1065369_eol-full-size-copy.jpg,0.6878106594085693,0.31218937039375305,1
arthropoda_apidae/29594786_1065348_eol-full-size-copy.jpg,0.6972478628158569,0.30275213718414307,1
arthropoda_attelabidae/14088426_52691998_eol-full-size-copy.jpg,0.811572790145874,0.18842720985412598,1
arthropoda_attelabidae/14088427_52691998_eol-full-size-copy.jpg,0.842836856842041,0.1571631282567978,1
arthropoda_attelabidae/14088429_52691998_eol-full-size-copy.jpg,0.8119038939476013,0.18809610605239868,1
arthropoda_attelabidae/14088430_52691998_eol-full-size-copy.jpg,0.9063558578491211,0.0936441645026207,1
arthropoda_attelabidae/22864939_52691998_eol-full-size-copy.jpg,0.9009463787078857,0.09905359148979187,1
arthropoda_attelabidae/22864940_52691998_eol-full-size-copy.jpg,0.6511616110801697,0.34883832931518555,1
arthropoda_attelabidae/22864942_52691998_eol-full-size-copy.jpg,0.5112266540527344,0.48877328634262085,1
arthropoda_attelabidae/22864946_52691998_eol-full-size-copy.jpg,0.6938061118125916,0.30619385838508606,1
arthropoda_attelabidae/22864947_52691998_eol-full-size-copy.jpg,0.5368744730949402,0.4631255567073822,1
arthropoda_attelabidae/22864951_52691998_eol-full-size-copy.jpg,0.5368412733078003,0.4631587266921997,1
arthropoda_attelabidae/22864952_52691998_eol-full-size-copy.jpg,0.8958624601364136,0.10413749516010284,1
arthropoda_attelabidae/22864953_52691998_eol-full-size-copy.jpg,0.8787073493003845,0.12129265815019608,1
arthropoda_attelabidae/22864954_52691998_eol-full-size-copy.jpg,0.8631554245948792,0.13684456050395966,1
arthropoda_attelabidae/22864955_52691998_eol-full-size-copy.jpg,0.736880898475647,0.2631191313266754,1
arthropoda_attelabidae/29600171_52691998_eol-full-size-copy.jpg,0.6316098570823669,0.36839017271995544,1
arthropoda_attelabidae/29600182_52691998_eol-full-size-copy.jpg,0.6858282685279846,0.31417179107666016,1
arthropoda_attelabidae/29600183_52691998_eol-full-size-copy.jpg,0.7911033034324646,0.2088966816663742,1
arthropoda_attelabidae/29600186_52691998_eol-full-size-copy.jpg,0.7569339275360107,0.24306611716747284,1
arthropoda_attelabidae/29600187_52691998_eol-full-size-copy.jpg,0.49220624566078186,0.5077937245368958,0
arthropoda_attelabidae/29600188_52691998_eol-full-size-copy.jpg,0.6078104972839355,0.39218953251838684,1
arthropoda_attelabidae/29600189_52691998_eol-full-size-copy.jpg,0.7163926362991333,0.2836073637008667,1
arthropoda_attelabidae/29600190_52691998_eol-full-size-copy.jpg,0.9038439393043518,0.09615602344274521,1
arthropoda_attelabidae/29600192_52691998_eol-full-size-copy.jpg,0.2214447408914566,0.7785553336143494,0
arthropoda_attelabidae/29600193_52691998_eol-full-size-copy.jpg,0.8546054363250732,0.14539456367492676,1
arthropoda_carabidae/10787827_2867406_eol-full-size-copy.jpg,0.5717862248420715,0.4282137453556061,1
arthropoda_carabidae/10787828_2867406_eol-full-size-copy.jpg,0.35126587748527527,0.6487340927124023,0
arthropoda_carabidae/10787831_2867406_eol-full-size-copy.jpg,0.4097696542739868,0.590230405330658,0
arthropoda_carabidae/14109348_2867406_eol-full-size-copy.jpg,0.7172181010246277,0.2827818989753723,1
arthropoda_carabidae/14109349_2867406_eol-full-size-copy.jpg,0.6534202694892883,0.34657973051071167,1
arthropoda_carabidae/14109352_2867406_eol-full-size-copy.jpg,0.32259559631347656,0.6774044632911682,0
arthropoda_carabidae/14109353_2867406_eol-full-size-copy.jpg,0.8911152482032776,0.10888469219207764,1
arthropoda_carabidae/20112660_862121_eol-full-size-copy.jpg,0.6009716987609863,0.39902830123901367,1
arthropoda_carabidae/20112661_862121_eol-full-size-copy.jpg,0.6985583901405334,0.3014415502548218,1
arthropoda_carabidae/20112662_862121_eol-full-size-copy.jpg,0.6028916239738464,0.39710837602615356,1
arthropoda_carabidae/20112663_862121_eol-full-size-copy.jpg,0.6066145300865173,0.39338546991348267,1
arthropoda_carabidae/20112664_862121_eol-full-size-copy.jpg,0.8720806241035461,0.12791942059993744,1
arthropoda_carabidae/20112665_862121_eol-full-size-copy.jpg,0.6719744801521301,0.32802557945251465,1
arthropoda_carabidae/20112666_862121_eol-full-size-copy.jpg,0.49189257621765137,0.5081074237823486,0
arthropoda_carabidae/22460436_2867406_eol-full-size-copy.jpg,0.7225878238677979,0.27741220593452454,1
arthropoda_carabidae/22460441_2867406_eol-full-size-copy.jpg,0.8194428086280823,0.18055717647075653,1
arthropoda_carabidae/22460443_2867406_eol-full-size-copy.jpg,0.6478129625320435,0.35218697786331177,1
arthropoda_carabidae/22460444_2867406_eol-full-size-copy.jpg,0.4299187660217285,0.5700812339782715,0
arthropoda_carabidae/27782880_2867406_eol-full-size-copy.jpg,0.696928858757019,0.3030710816383362,1
arthropoda_carabidae/27782882_2867406_eol-full-size-copy.jpg,0.4064316749572754,0.5935683250427246,0
